1373	726	456
3	3	457
124	94	458
0	0	459
816	400	460
801	321	461
388	129	462
12	12	463
254	89	464
22	18	465
1671	641	466
1	1	467
775	402	468
232	130	469
1169	458	470
688	371	471
272	182	472
190	105	473
641	425	474
302	171	475
1726	787	476
425	266	477
1	1	478
122	76	479
945	210	480
1770	873	481
354	198	482
1357	769	483
1014	181	484
100	76	485
2104	679	486
338	169	487
581	254	488
41	26	489
375	231	490
488	246	491
84	38	492
1695	846	493
1742	374	494
691	291	495
1534	718	496
482	229	497
356	188	498
174	120	499
219	134	500
471	230	501
939	422	502
4513	1735	503
2459	465	504
660	279	505
1022	472	506
890	504	507
433	237	508
408	280	509
590	220	510
575	293	511
309	137	512
1835	871	513
882	319	514
115	83	515
351	168	516
119	83	517
490	311	518
482	229	519
8800	2783	520
646	216	521
142	72	522
411	202	523
688	353	524
310	173	525
11782	2960	526
1135	608	527
284	112	528
309	196	529
6757	574	530
608	369	531
403	213	532
680	403	533
279	173	534
408	249	535
442	223	536
24	24	537
1065	453	538
249	97	539
913	319	540
1393	729	541
323	262	542
1196	439	543
1233	557	544
458	239	545
182	114	546
644	353	547
229	111	548
293	228	549
62	47	550
65	46	551
1341	296	552
368	205	553
850	438	554
488	211	555
1199	438	556
147	118	557
1277	438	558
1141	372	559
255	183	560
249	188	561
44	30	562
1202	531	563
568	313	564
119	93	565
116	93	566
260	186	567
1202	531	568
34	27	569
560	375	570
935	345	571
1302	568	572
1405	396	573
7	7	574
1368	585	575
1594	670	576
503	232	577
195	145	578
1028	586	579
403	207	580
7	7	581
698	336	582
790	415	583
4158	1127	584
303	136	585
167	114	586
661	289	587
811	434	588
530	325	589
42	39	590
84	74	591
1160	552	592
17	16	593
727	278	594
2009	671	595
304	201	596
252	152	597
705	293	598
1477	623	599
2026	826	600
453	230	601
1156	473	602
914	502	603
810	395	604
183	101	605
89	34	606
405	237	607
341	226	608
1	1	609
95	51	610
1003	486	611
354	198	612
405	247	613
0	0	614
569	334	615
717	374	616
690	400	617
5	5	618
39	35	619
444	199	620
487	231	621
1	1	622
697	453	623
284	115	624
1467	371	625
409	212	626
190	99	627
209	159	628
6436	1050	629
1015	573	630
0	0	631
163	112	632
1677	116	633
175	33	634
420	246	635
844	376	636
263	149	637
242	126	638
2966	1097	639
533	298	640
1965	506	641
0	0	642
540	298	643
263	175	644
4	4	645
1822	532	646
51	38	647
603	289	648
228	145	649
615	208	650
108	83	651
449	206	652
7483	1083	653
268	129	654
807	305	655
633	194	656
0	0	657
417	205	658
1508	581	659
199	116	660
595	241	661
3562	1112	662
154	79	663
426	198	664
609	416	665
1	1	666
540	326	667
507	309	668
22	12	669
424	220	670
443	205	671
2299	935	672
401	228	673
557	251	674
804	195	675
205	84	676
2995	1168	677
538	252	678
378	224	679
308	138	680
122	66	681
1026	452	682
562	232	683
0	0	684
171	87	685
2246	1067	686
1503	704	687
450	267	688
919	67	689
1683	894	690
584	386	691
396	252	692
39	33	693
64	50	694
577	299	695
786	349	696
631	346	697
657	325	698
2490	352	699
1144	585	700
876	416	701
574	261	702
977	539	703
429	278	704
8097	1087	705
102	61	706
1118	668	707
9	9	708
76	64	709
128	76	710
72	61	711
18	16	712
200	137	713
196	107	714
552	320	715
387	223	716
218	141	717
1513	533	718
38	31	719
0	0	720
569	282	721
165	89	722
622	280	723
0	0	724
177	93	725
169	63	726
0	0	727
111	78	728
78	63	729
2907	637	730
407	193	731
192	113	732
512	314	733
1092	467	734
1139	741	735
191	92	736
12	12	737
245	120	738
514	308	739
245	96	740
118	94	741
950	556	742
13	13	743
2952	1184	744
13	13	745
1425	587	746
566	296	747
377	182	748
1185	430	749
122	95	750
845	333	751
462	260	752
5271	1085	753
544	273	754
8	8	755
755	437	756
17	16	757
197	110	758
13	13	759
1357	769	760
3262	1064	761
656	392	762
3165	421	763
213	119	764
707	342	765
146	98	766
411	334	767
813	403	768
19	18	769
273	163	770
387	236	771
334	199	772
293	199	773
426	238	774
1782	829	775
4808	684	776
153	80	777
318	119	778
1099	514	779
307	153	780
13	13	781
12	12	782
201	112	783
384	114	784
647	204	785
1238	795	786
686	406	787
557	337	788
18	11	789
474	210	790
29061	641	791
714	314	792
1253	598	793
923	328	794
142	99	795
1525	582	796
644	377	797
1282	445	798
202	126	799
1066	572	800
3435	581	801
873	398	802
954	467	803
212	130	804
538	303	805
2252	921	806
447	301	807
39	35	808
181	137	809
150	90	810
1029	505	811
196	80	812
24	24	813
1074	562	814
391	174	815
0	0	816
2714	1231	817
348	202	818
706	366	819
65	48	820
238	163	821
558	313	822
1009	551	823
0	0	824
431	257	825
39	35	826
497	264	827
1	1	828
470	299	829
292	199	830
58	45	831
254	108	832
2008	514	833
286	116	834
26	25	835
570	267	836
115	62	837
69	49	838
389	174	839
693	382	840
12596	4076	841
0	0	842
470	259	843
21236	3319	844
184	93	845
195	80	846
315	172	847
1896	1630	848
676	416	849
348	247	850
314	175	851
195	122	852
9	9	853
666	298	854
341	140	855
1980	843	856
21436	1733	857
762	415	858
205	136	859
185	103	860
396	244	861
33	27	862
462	251	863
807	442	864
2554	740	865
297	164	866
479	271	867
1156	473	868
285	127	869
623	434	870
419	263	871
676	416	872
916	429	873
7740	2325	874
536	233	875
203	114	876
425	148	877
784	429	878
371	221	879
8	8	880
990	457	881
33	23	882
1575	682	883
179	145	884
839	375	885
324	176	886
965	440	887
899	491	888
498	387	889
356	248	890
4654	1050	891
445	253	892
758	369	893
538	267	894
1264	488	895
157	122	896
395	207	897
618	271	898
662	287	899
530	325	900
3622	784	901
223	153	902
1142	330	903
1463	82	904
903	456	905
174	88	906
277	176	907
1155	531	908
356	187	909
311	166	910
895	491	911
1498	555	912
531	280	913
176	91	914
490	459	915
1580	848	916
161	114	917
329	148	918
4844	463	919
349	211	920
100	77	921
2022	20	922
1722	390	923
811	501	924
393	166	925
853	315	926
1967	578	927
2	2	928
1139	741	929
143	86	930
1165	273	931
1749	569	932
41	30	933
220	145	934
2239	1246	935
844	515	936
9	9	937
0	0	938
1151	518	939
3079	1012	940
5701	631	941
2200	797	942
116	59	943
1439	581	944
1598	284	945
173	68	946
66	38	947
2966	1108	948
99	84	949
253	157	950
130	94	951
354	216	952
212	137	953
5	5	954
7	6	955
152	117	956
2137	969	957
376	201	958
1309	580	959
9	6	960
207	132	961
281	121	962
478	288	963
149	90	964
337	147	965
150	82	966
190	116	967
233	117	968
1353	511	969
1697	677	970
420	260	971
612	302	972
1079	488	973
65898	5948	974
913	426	975
435	228	976
0	0	977
219	172	978
475	230	979
471	191	980
184	93	981
158	97	982
135	80	983
1	1	984
495	278	985
871	463	986
401	225	987
535	255	988
198	100	989
232	174	990
566	310	991
755	363	992
170	134	993
416	230	994
162	84	995
1425	644	996
212	115	997
2	2	998
53	37	999
450	312	1000
42	39	1001
6	6	1002
1283	361	1003
2922	971	1004
152	77	1005
0	0	1006
230	185	1007
609	280	1008
364	165	1009
242	132	1010
1440	723	1011
5995	647	1012
1324	614	1013
1998	973	1014
0	0	1015
291	155	1016
236	131	1017
1009	408	1018
59	34	1019
597	328	1020
510	316	1021
577	299	1022
246	149	1023
244	151	1024
236	159	1025
439	260	1026
3	3	1027
1246	469	1028
952	545	1029
1	1	1030
20	14	1031
551	258	1032
140	78	1033
348	183	1034
163	127	1035
266	150	1036
497	201	1037
345	197	1038
119	85	1039
453	230	1040
631	375	1041
2549	826	1042
125	88	1043
1449	690	1044
208	175	1045
236	131	1046
211	80	1047
874	357	1048
1826	663	1049
795	456	1050
3404	1258	1051
1536	317	1052
291	177	1053
296	116	1054
755	416	1055
676	416	1056
18394	205	1057
570	47	1058
621	340	1059
42	34	1060
35	23	1061
147	96	1062
461	301	1063
92	62	1064
906	411	1065
1983	520	1066
41	31	1067
406	266	1068
1081	607	1069
831	400	1070
314	126	1071
193	130	1072
1389	532	1073
911	504	1074
548	338	1075
245	187	1076
888	604	1077
451	246	1078
827	334	1079
72	55	1080
2637	998	1081
184	93	1082
919	382	1083
421	209	1084
751	389	1085
1689	660	1086
640	353	1087
494	231	1088
283	170	1089
901	330	1090
751	307	1091
22505	3391	1092
2908	1529	1093
1367	620	1094
435	240	1095
368	210	1096
38	32	1097
291	196	1098
386	256	1099
548	338	1100
811	501	1101
175	140	1102
154	113	1103
3824	1444	1104
208	123	1105
165	116	1106
487	282	1107
219	158	1108
525	192	1109
201	109	1110
3156	401	1111
2483	889	1112
0	0	1113
1443	754	1114
39	35	1115
557	140	1116
700	325	1117
17	15	1118
5	5	1119
185	121	1120
247	100	1121
0	0	1122
265	154	1123
1273	594	1124
7245	1333	1125
676	416	1126
573	267	1127
5250	619	1128
134	101	1129
1437	808	1130
251	126	1131
729	355	1132
196	138	1133
564	208	1134
736	389	1135
371	150	1136
171	103	1137
1118	486	1138
622	238	1139
7570	1450	1140
313	180	1141
252	177	1142
1078	610	1143
634	274	1144
667	474	1145
468	254	1146
793	360	1147
232	129	1148
870	431	1149
291	119	1150
1	1	1151
361	201	1152
7	7	1153
132	76	1154
84	64	1155
324	146	1156
5586	1003	1157
34	30	1158
1015	575	1159
690	259	1160
215	140	1161
2229	662	1162
337	147	1163
3762	926	1164
864	521	1165
1205	353	1166
564	391	1167
207	132	1168
2716	399	1169
199	132	1170
208	156	1171
1042	329	1172
93	63	1173
424	277	1174
296	194	1175
348	222	1176
620	432	1177
51	30	1178
51	40	1179
402	170	1180
357	223	1181
577	299	1182
268	173	1183
1687	609	1184
19	17	1185
1	1	1186
503	330	1187
29648	2536	1188
5453	981	1189
318	201	1190
264	125	1191
184	93	1192
179	136	1193
8	7	1194
802	405	1195
172	91	1196
651	256	1197
1307	684	1198
369	191	1199
724	350	1200
21	16	1201
2	2	1202
688	431	1203
2461	320	1204
384	253	1205
408	236	1206
266	167	1207
357	272	1208
214	139	1209
593	308	1210
244	100	1211
5741	1091	1212
215	111	1213
440	204	1214
704	430	1215
154	121	1216
1681	663	1217
1291	591	1218
952	545	1219
304	201	1220
351	185	1221
3462	1080	1222
650	343	1223
537	326	1224
248	153	1225
204	94	1226
29	29	1227
137	94	1228
676	416	1229
1238	795	1230
0	0	1231
7	7	1232
198	112	1233
254	181	1234
24	23	1235
594	355	1236
0	0	1237
1646	499	1238
1040	469	1239
271	139	1240
1115	393	1241
878	318	1242
1	1	1243
298	88	1244
581	268	1245
712	424	1246
2305	351	1247
25	20	1248
1645	479	1249
1927	870	1250
254	169	1251
1142	330	1252
1314	569	1253
180	136	1254
4	4	1255
387	238	1256
13	11	1257
1042	350	1258
778	395	1259
1782	829	1260
556	268	1261
220	136	1262
864	417	1263
312	209	1264
987	552	1265
11782	2960	1266
813	419	1267
499	249	1268
3835	296	1269
702	512	1270
162	107	1271
892	478	1272
176	93	1273
176	106	1274
1406	524	1275
1034	379	1276
548	280	1277
264	133	1278
846	427	1279
627	335	1280
474	215	1281
301	150	1282
428	184	1283
5688	1218	1284
850	393	1285
246	149	1286
180	99	1287
1536	340	1288
69	53	1289
608	369	1290
934	509	1291
1791	647	1292
828	314	1293
2829	957	1294
2166	1069	1295
677	412	1296
1776	612	1297
866	198	1298
10094	2438	1299
1822	532	1300
752	303	1301
738	383	1302
623	214	1303
2461	320	1304
77	50	1305
353	178	1306
403	247	1307
1462	83	1308
773	456	1309
123	85	1310
219	172	1311
11	8	1312
881	316	1313
342	240	1314
282	143	1315
53	34	1316
834	327	1317
258	162	1318
587	341	1319
833	448	1320
3979	1276	1321
78	25	1322
585	363	1323
0	0	1324
160	118	1325
2131	850	1326
485	246	1327
1235	693	1328
505	288	1329
721	467	1330
1581	681	1331
887	363	1332
926	461	1333
13081	3613	1334
1854	712	1335
42	36	1336
786	481	1337
336	145	1338
819	440	1339
33	23	1340
391	203	1341
9	7	1342
421	291	1343
790	429	1344
1581	728	1345
1090	577	1346
2069	211	1347
426	112	1348
699	418	1349
879	381	1350
160	108	1351
1342	665	1352
576	305	1353
2741	791	1354
526	264	1355
211	124	1356
517	211	1357
220	163	1358
425	270	1359
496	316	1360
322	299	1361
950	556	1362
751	377	1363
818	383	1364
861	342	1365
912	305	1366
401	162	1367
149	90	1368
906	411	1369
9	9	1370
2306	314	1371
53	42	1372
182	104	1373
718	218	1374
8	8	1375
455	219	1376
1203	476	1377
5	5	1378
575	268	1379
1	1	1380
817	462	1381
619	375	1382
501	245	1383
611	377	1384
13	13	1385
774	347	1386
1247	464	1387
308	220	1388
5002	2067	1389
590	308	1390
433	126	1391
285	112	1392
202	133	1393
1729	370	1394
1280	727	1395
2040	458	1396
1517	699	1397
804	420	1398
313	204	1399
350	186	1400
9142	779	1401
7	7	1402
634	307	1403
928	438	1404
3165	421	1405
367	153	1406
53	34	1407
13011	769	1408
131	59	1409
279	157	1410
42	32	1411
804	361	1412
490	459	1413
2682	972	1414
204	147	1415
1	1	1416
1498	523	1417
515	288	1418
490	459	1419
147	107	1420
81	54	1421
4	4	1422
1373	681	1423
435	240	1424
1166	426	1425
1955	861	1426
199	67	1427
19	18	1428
526	241	1429
2293	949	1430
1	1	1431
65	48	1432
321	127	1433
564	298	1434
838	356	1435
304	201	1436
675	375	1437
306	196	1438
1761	769	1439
13	11	1440
779	306	1441
237	149	1442
4364	1599	1443
479	251	1444
578	368	1445
59	51	1446
3284	775	1447
552	220	1448
635	351	1449
487	267	1450
218	127	1451
586	384	1452
670	392	1453
2039	535	1454
6436	1050	1455
768	410	1456
3	3	1457
1887	892	1458
68	51	1459
7	7	1460
1040	469	1461
562	197	1462
400	192	1463
294	118	1464
1113	453	1465
694	351	1466
357	173	1467
172	111	1468
493	271	1469
2454	1414	1470
471	177	1471
189	143	1472
3205	1202	1473
2262	704	1474
360	189	1475
1344	650	1476
2496	902	1477
2096	842	1478
1822	532	1479
1616	989	1480
917	423	1481
378	257	1482
4570	267	1483
2192	141	1484
209	144	1485
76	63	1486
273	128	1487
859	423	1488
1513	688	1489
465	190	1490
143	121	1491
120	67	1492
72	51	1493
79	55	1494
31	25	1495
604	323	1496
385	202	1497
184	93	1498
701	304	1499
339	198	1500
1	1	1501
888	296	1502
470	217	1503
373	217	1504
883	292	1505
174	88	1506
639	402	1507
1328	630	1508
1072	454	1509
935	345	1510
112	68	1511
493	323	1512
25	18	1513
722	489	1514
30	30	1515
28	22	1516
402	157	1517
309	198	1518
1178	589	1519
577	299	1520
2008	514	1521
854	527	1522
228	81	1523
645	352	1524
538	303	1525
518	199	1526
870	351	1527
330	201	1528
1117	575	1529
112	68	1530
3008	1094	1531
2143	861	1532
198	111	1533
290	131	1534
268	200	1535
1598	284	1536
490	304	1537
390	198	1538
1	1	1539
417	205	1540
3824	1444	1541
118	75	1542
17	12	1543
2241	910	1544
143	106	1545
271	107	1546
8493	2143	1547
14	14	1548
3	3	1549
18	12	1550
179	100	1551
602	287	1552
1	1	1553
6885	2008	1554
937	444	1555
1	1	1556
716	239	1557
610	356	1558
535	214	1559
6000	2034	1560
990	457	1561
300	197	1562
373	141	1563
1015	319	1564
687	312	1565
574	284	1566
887	354	1567
9210	2852	1568
642	288	1569
6000	2034	1570
1	1	1571
2	2	1572
1465	661	1573
331	198	1574
219	134	1575
227	154	1576
4	4	1577
451	282	1578
453	230	1579
1896	1630	1580
691	358	1581
603	187	1582
12	12	1583
557	259	1584
333	94	1585
493	181	1586
1020	527	1587
707	123	1588
564	200	1589
1	1	1590
5393	1899	1591
1184	486	1592
697	350	1593
206	115	1594
1512	470	1595
1	1	1596
519	305	1597
8	8	1598
65	42	1599
64	50	1600
5303	1053	1601
1521	627	1602
7727	1072	1603
608	369	1604
201	123	1605
4	4	1606
32539	4611	1607
448	254	1608
195	128	1609
203	102	1610
120	79	1611
159	116	1612
26	18	1613
228	110	1614
1242	461	1615
1197	569	1616
0	0	1617
142	120	1618
35	23	1619
22	19	1620
39	35	1621
800	359	1622
14	12	1623
205	115	1624
1	1	1625
820	439	1626
1072	452	1627
923	328	1628
221	112	1629
1536	317	1630
312771	228	1631
255	169	1632
53	37	1633
246	174	1634
0	0	1635
378	203	1636
8	8	1637
2520	964	1638
720	483	1639
1648	559	1640
42	35	1641
3355	1098	1642
381	256	1643
1	1	1644
5266	1727	1645
77	65	1646
8063	2068	1647
19	19	1648
104	69	1649
1943	413	1650
332	246	1651
228	175	1652
490	459	1653
267	169	1654
646	177	1655
804	420	1656
719	381	1657
1941	416	1658
127	93	1659
96	84	1660
1	1	1661
1350	727	1662
203	135	1663
94	86	1664
3912	933	1665
348	185	1666
817	462	1667
529	255	1668
25	24	1669
33	23	1670
1616	879	1671
1930	735	1672
521	255	1673
1405	677	1674
1114	550	1675
12596	4076	1676
563	125	1677
399	242	1678
39	35	1679
437	234	1680
534	310	1681
992	558	1682
13	12	1683
1933	483	1684
345	182	1685
935	448	1686
60	35	1687
980	722	1688
346	212	1689
513	282	1690
1175	565	1691
452	205	1692
568	363	1693
297	158	1694
1178	505	1695
162	118	1696
211	129	1697
255	55	1698
935	345	1699
3355	1098	1700
377	212	1701
2543	824	1702
827	317	1703
6849	2457	1704
0	0	1705
1083	527	1706
839	337	1707
5239	691	1708
1	1	1709
589	307	1710
508200	2	1711
10500	1479	1712
39	35	1713
177	107	1714
251	176	1715
179	119	1716
561	266	1717
0	0	1718
1095	476	1719
12750	2137	1720
328	166	1721
500	298	1722
8	8	1723
448	344	1724
460	209	1725
297	118	1726
577	303	1727
1598	284	1728
808	521	1729
144	79	1730
2313	120	1731
6179	1160	1732
572	226	1733
910	404	1734
0	0	1735
472	223	1736
5	5	1737
285	185	1738
331	206	1739
111	83	1740
1434	778	1741
232	149	1742
343	316	1743
5688	1218	1744
315	136	1745
30	27	1746
374	234	1747
2861	507	1748
21436	1733	1749
698	359	1750
119	85	1751
131	56	1752
661	379	1753
510	344	1754
470	299	1755
2089	575	1756
318	193	1757
388	237	1758
754	428	1759
289	150	1760
704	339	1761
35	32	1762
490	459	1763
310	231	1764
260	141	1765
251	126	1766
478	202	1767
115	87	1768
346	211	1769
263	131	1770
496	240	1771
1	1	1772
10	10	1773
0	0	1774
468	302	1775
5266	1727	1776
723	375	1777
239	135	1778
270	140	1779
20	20	1780
191	141	1781
585	271	1782
490	459	1783
393	203	1784
687	333	1785
292	199	1786
169	91	1787
406	237	1788
43	27	1789
659	359	1790
288	227	1791
2996	392	1792
108	65	1793
381	245	1794
14	12	1795
1549	641	1796
1090	481	1797
362	208	1798
8864	3202	1799
3473	2306	1800
1108	458	1801
1119	525	1802
241	104	1803
0	0	1804
1122	455	1805
581	192	1806
3252	1292	1807
5271	1085	1808
436	221	1809
1425	557	1810
1	1	1811
541	297	1812
50	36	1813
477	224	1814
13	11	1815
466	218	1816
342	193	1817
4238	1387	1818
233	157	1819
800	208	1820
282	130	1821
8559	1941	1822
120	84	1823
244	165	1824
565	261	1825
5	5	1826
1725	867	1827
329	201	1828
382	223	1829
1088	524	1830
915	290	1831
8	8	1832
1822	532	1833
1072	453	1834
952	545	1835
1400	697	1836
306	132	1837
144	82	1838
1	1	1839
1	1	1840
1147	348	1841
121	85	1842
10	9	1843
986	476	1844
203	113	1845
273	135	1846
21	19	1847
2	2	1848
430	306	1849
42	32	1850
483	335	1851
319	211	1852
630	355	1853
165	91	1854
611	281	1855
1321	650	1856
470	353	1857
31	25	1858
62	45	1859
1297	680	1860
155	109	1861
0	0	1862
2410	754	1863
749	454	1864
376	181	1865
1269	590	1866
248	134	1867
1	1	1868
823	333	1869
556	243	1870
1334	607	1871
392	226	1872
1239	460	1873
182	120	1874
341	140	1875
17	16	1876
731	355	1877
520	292	1878
174	88	1879
8	8	1880
485	315	1881
1390	637	1882
1471	516	1883
318	119	1884
1	1	1885
612	273	1886
14	12	1887
610	310	1888
5480	603	1889
1292	648	1890
1177	573	1891
29648	2536	1892
1192	470	1893
144	76	1894
406	217	1895
203	129	1896
9	9	1897
200	112	1898
555	291	1899
26	26	1900
1188	441	1901
718	363	1902
1096	527	1903
65	48	1904
38	26	1905
908	329	1906
620	263	1907
636	310	1908
951	552	1909
701	361	1910
18	14	1911
549	334	1912
12	12	1913
1	1	1914
527	297	1915
647	240	1916
911	468	1917
174	130	1918
666	361	1919
554	243	1920
7090	668	1921
1666	477	1922
296	73	1923
249	129	1924
346	257	1925
1998	973	1926
620	236	1927
379	208	1928
365	201	1929
3483	1213	1930
933	426	1931
524	268	1932
1090	452	1933
1121	387	1934
267	176	1935
3857	1068	1936
280	148	1937
194	117	1938
545	342	1939
0	0	1940
532	288	1941
1509	486	1942
283	136	1943
1	1	1944
291	200	1945
8	8	1946
15	9	1947
621	299	1948
666	361	1949
3821	778	1950
490	459	1951
1	1	1952
11	11	1953
784	393	1954
945	210	1955
314	199	1956
3081	1471	1957
1179	419	1958
1767	321	1959
416	271	1960
403	150	1961
716	327	1962
17	13	1963
46	44	1964
789	418	1965
135	87	1966
27	16	1967
168	83	1968
73	50	1969
526	205	1970
457	268	1971
387	249	1972
7	7	1973
17	11	1974
2571	377	1975
4158	1035	1976
1381	667	1977
434	255	1978
1466	92	1979
38	31	1980
12	8	1981
147	103	1982
259	125	1983
340	189	1984
150	77	1985
20	11	1986
1956	554	1987
758	369	1988
39	35	1989
476	293	1990
1453	682	1991
887	552	1992
6791	1696	1993
2727	375	1994
3268	1413	1995
543	190	1996
360	157	1997
818	539	1998
352	198	1999
804	419	2000
769	360	2001
1	1	2002
1008	541	2003
5	5	2004
631	243	2005
895	189	2006
394	250	2007
468	258	2008
479	302	2009
975	720	2010
141	87	2011
1350	556	2012
437	172	2013
462	284	2014
9	9	2015
1064	370	2016
13	13	2017
1635	388	2018
20	13	2019
2829	957	2020
1	1	2021
1770	477	2022
2459	465	2023
1822	532	2024
583	266	2025
1067	560	2026
49	30	2027
811	394	2028
960	520	2029
262	185	2030
413	201	2031
656	317	2032
916	429	2033
330	143	2034
291	196	2035
625	192	2036
2796	1094	2037
0	0	2038
2492	1238	2039
746	455	2040
293	191	2041
304	201	2042
859	395	2043
217	117	2044
1656	831	2045
184	93	2046
913	383	2047
35	21	2048
16	16	2049
4913	1661	2050
190	116	2051
2224	697	2052
49	44	2053
2976	1114	2054
650	343	2055
2807	1141	2056
